Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Antigua and Barbuda,ATG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14015.8793149044,14427.4069090612,14861.8827074704,15570.9040636643,15962.6801186395,16967.0862296598,17697.2311549703,14040.3675461654,14692.4156212259
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.600876396735046,3.79572761294251,3.82529309880827,5.49645920357835,3.14432323970505,6.883640816875,4.86223616575663,-20.1923705722071,5.2708488395119
Antigua and Barbuda,ATG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0
Argentina,ARG,Gini index,SI.POV.GINI,40.9,41.6,..,42,41.1,41.3,42.9,42.3,42
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.939623860491,9.99239008384335,10.5943975145081,10.8715360069805,11.4844172195763
Argentina,ARG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14071.5086831557,13567.9484159809,13789.060424772,13360.2118345982,13595.0373551081,13105.397163317,12716.2242038544,11341.2683655863,12402.4907912317
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.94323513446069,10.3982494646904
Argentina,ARG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.15558730477948,2.96561619466374,1.11677493458146,0.929681521135013,1.02056616793198,2.0371251352841,2.16668838721926,1.42962432529499,2.65308888983975
Armenia,ARM,Gini index,SI.POV.GINI,30.6,31.5,32.4,32.5,33.6,34.4,30,25.1,27.9
Armenia,ARM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.5862138752919,21.5991745525223,20.931220827141,21.2773752756378,20.7806533587524,20.8701039031814,22.2851709900772,21.8604192761626,22.0287788363463
Armenia,ARM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3402.08390435316,3538.5294441069,3666.1418758065,3689.8301361784,3985.91675673291,4215.89945615491,4561.96786576599,4256.13129015707,4522.31910742549
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.3,3.60000000058993,3.19999999896625,0.199999999825991,7.50000000164144,5.19999999965324,7.59999999853918,-7.19999999999999,5.69999999999997
Armenia,ARM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.09715390175807,0.306948916876512,0.760031512473456,0.22181770783942,0.245815847777951,1.09866113638474,2.20100166948291,2.42190551071811,7.05429982361028
Aruba,ABW,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Aruba,ABW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27821.7915999069,27624.3773003771,28421.3864931862,28852.2370667381,30270.9416008153,31705.2790531117,31762.7340256358,25823.634823564,30271.8334746536
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.42981691368789,-0.0204792135982075,3.54362965997541,2.11671612265083,5.48237117396357,5.25785567271588,0.635029268285663,-18.5890997764476,17.1725085129983
Aruba,ABW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00245165331607624,0.00323517161852513,0.00238765944448716,0.0033437423337293,0.00282719063862959,0.00188469168678285,0.00168011577104813,0.00303719334778541,0.0020661282461218
Australia,AUS,Gini index,SI.POV.GINI,..,34.4,..,33.7,..,34.3,..,..,..
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.9553816536045,21.9079605429011,21.8829486756956,22.2770760006709,22.0918702681558,23.1974319385011,23.4130769701014,22.6119503645166,23.1275046036399
Australia,AUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,55729.1929884612,56320.1102887168,56710.4457244504,57356.0512417034,57703.0343638334,58481.0344237649,58870.0216937531,58117.4520268812,59341.2377401658
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.57875428825342,2.57901711177597,2.1527359059391,2.73054799209893,2.28218364248465,2.88304512347683,2.1713962244835,-0.0508853360838941,2.23621243944461
Australia,AUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.32011574075874,4.76093943711509,3.23765474517452,4.08098789525561,5.06804774011339,5.22752063881788,5.74886126457436,6.09315865556076,13.3578752832739
Austria,AUT,Gini index,SI.POV.GINI,30.8,30.5,30.5,30.8,29.7,30.8,30.2,29.8,..
Austria,AUT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.4151730942712,26.4178983110922,26.8261674155428,25.4191692326751,25.4222261761887,25.4175021216714,25.5813952902833,24.4052710343477,25.7829602150365
Austria,AUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44299.3781845446,44245.1687398338,44195.8175947748,44590.2516278164,45281.723399938,46154.6250956541,46647.0809634335,43455.7000665738,45238.3907144733
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0255047121972183,0.661272848852605,1.01450158590511,1.98943716230463,2.25857243250671,2.42538536088061,1.51738858303159,-6.45396846689127,4.55685091308877
Austria,AUT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.218675365631407,0.191846540562628,0.134711076032329,0.111042441021613,0.121957004315667,0.140755073164382,0.110022913288221,0.07085049948111,0.117855774382781
Azerbaijan,AZE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.3883331614589,14.2125356482603,15.6031629275469,14.5555165725558,13.1640455061148,12.9712717874444,14.2188526451777,15.1855725074093,13.4712576339927
Azerbaijan,AZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5425.90529208285,5505.98823266036,5500.31038244408,5270.55297483365,5229.5261405359,5262.18380792188,5348.26526707105,5083.3816401988,5344.42134817085
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80980084268208,2.75050681535518,1.09397591627469,-3.09999988037266,0.199999938958655,1.49999999999999,2.50000006743734,-4.30000010230737,5.60003727280338
Azerbaijan,AZE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,25.5323883349298,22.5181229967843,14.4439997922585,14.7854023448198,19.6746501247433,27.6209320144449,23.4349054129318,13.0027347945894,29.9383945565987
"Bahamas, The",BHS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.6741860992351,11.2496129181915,12.6754056945346,14.1893439828976,14.897433080938,14.3908966901331,16.6658935176763,19.1583170988195,14.3791253769427
"Bahamas, The",BHS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29902.2434249107,30182.1943265257,30206.2404347372,29699.1855975451,30371.580984382,30705.6019729505,31082.8060960243,23566.5753253459,26705.5660079272
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.86329394469671,1.84730293962872,0.99680084631899,-0.857664318755752,3.05015734789234,1.8310077944388,1.89616370306027,-23.8226075898758,13.7197349437703
"Bahamas, The",BHS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0157205965291449,0.0177506910216208,0.0142629231307782,0.0174296477466322,0.017196510578808,0.0131261113776456,0.0121899442192584,0.0192026251424872,0.0147540061086709
Bahrain,BHR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Bahrain,BHR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23012.7083415266,23107.9565925844,22795.4488576612,22810.7749240924,23019.2557426695,23023.1197800625,23414.2190743533,22510.4040791872,23234.7120724362
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.41683981012071,4.35039085252969,2.48537855758804,3.55812811897778,4.29094977756338,2.11113047304872,2.1669646688237,-4.93585497941497,2.22535124229128
Bahrain,BHR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,24.5336335455131,22.4113282575127,12.6346752292951,9.6486154919148,11.1603274625829,14.7513564173951,13.3637839937888,10.7041414154858,16.6400337175308
Bangladesh,BGD,Gini index,SI.POV.GINI,..,..,..,32.4,..,..,..,..,..
Bangladesh,BGD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.96241331564248,8.6353777373447,8.49834882820801,7.31691184755758,6.99714263243688,7.73177216647423,7.63863817850188,7.00153652321841,7.64236301017901
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1120.68594020214,1173.89363446619,1236.00506049059,1307.73303467616,1376.60420794304,1460.30501692162,1557.96529123717,1593.3483212523,1684.43438995348
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.0136056584178,6.0610593589202,6.55263987878382,7.11347821325363,6.59024999794057,7.31941263014136,7.88191515117722,3.44802145482763,6.93867508910159
Bangladesh,BGD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.15168388504547,1.0471807482358,0.899813880185078,0.716140756665905,0.710420009979719,0.649238822939078,0.637717563815013,0.560867699425496,0.610069177584654
Barbados,BRB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Barbados,BRB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.0699473021349,23.517045401494,25.3397249327109,27.4784601945234,..,..,..,..,..
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16667.7383770438,16615.5054382111,16990.2194668498,17385.2007497069,17430.8732103088,17220.9310014747,17168.1456868491,14855.6898587069,14800.8381460905
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.44740681837786,-0.0872629534726741,2.47261987248125,2.53302488224136,0.456290512904502,-1.02713910017275,-0.131147253497488,-13.3110215258234,-0.189272866293138
Barbados,BRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.383795670096944,0.327779295536994,0.129202531392543,0.0966644797426343,0.13228226291345,0.214063429251287,0.230547661622418,0.138343276363777,0.328405869203115
Belarus,BLR,Gini index,SI.POV.GINI,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,..
Belarus,BLR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.3549628478795,12.6977245264198,14.1730944654204,13.7882356123814,13.0190056104974,14.6725689698389,13.3015061393462,12.0229071990569,..
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6110.90466736341,6212.91277243518,5967.05220384914,5811.19794357554,5964.89294392711,6165.90933024502,6264.86096486176,6247.43190947199,6418.23763437028
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.00347084085645,1.72638485417002,-3.82957055828379,-2.52644643552364,2.53218350023035,3.14919759374963,1.40000000000001,-0.699607613645853,2.29987941172813
Belarus,BLR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.43580105606,1.32461564136151,1.16867046065759,1.24276957113325,1.56417583319201,1.98128406238056,1.66960534709783,1.52063831654103,1.86330240223309
Belgium,BEL,Gini index,SI.POV.GINI,27.7,28.1,27.7,27.6,27.4,27.2,27.2,26,..
Belgium,BEL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.1908470779882,26.1345254492953,24.3545378057285,22.8423291844664,23.4482589712933,24.0085660105362,22.6355858726196,22.0560459460453,23.3592256280763
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39970.3174974794,40421.4207919096,41008.296719472,41318.0196388476,41825.7628316432,42382.3182763247,43098.4847198889,40612.3924560653,42901.4320595797
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.459242192907709,1.57853314322614,2.04145900919961,1.26668640902095,1.6195802783878,1.79294519302076,2.24085824041289,-5.36138663334856,6.13386596356445
Belgium,BEL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0591221259863187,0.0681065559752469,0.0352518039794327,0.0303780062977737,0.0371502006793434,0.0484487814693338,0.0422427798272169,0.0284876381171316,0.0448914290094104
Belize,BLZ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Belize,BLZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.5233406279872,19.8648103465856,19.5505519823569,20.470947290901,21.1601975415573,..,..,..,..
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5960.36040094913,6069.46147957835,6142.47883269283,6024.83594539496,5806.06544944251,5756.8522488581,5907.34887238917,5040.12252132539,5733.35261087401
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.52926208651398,4.08958130477117,3.36763330215155,0.113122171945705,-1.69491525423729,1.10344827586206,4.50204638472033,-13.4029590948651,15.2261306532663
Belize,BLZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.7478714589422,2.06063048735068,0.832694636763692,0.707884094800211,0.740544655771488,0.796890251194486,0.584709328866043,0.478914006262091,0.523036536890701
Benin,BEN,Gini index,SI.POV.GINI,..,..,47.8,..,..,37.8,..,..,..
Benin,BEN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1020.5282340508,1054.10876660988,1041.65252315983,1045.15093657582,1072.36196622086,1111.22724012241,1153.72620998083,1164.70594618082,1214.07758989944
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67155546944753,6.69725946087986,6.86568733550151,3.84852309243699,7.15572952939961
Benin,BEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.56116585676154,3.70461552370497,4.30030313599698,4.4537224695981,4.09835325309901,2.60830727598415,2.46799590195586,2.42798483756811,2.30442028320417
Bermuda,BMU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,105492.480708055,101374.469787793,102005.62564189,102407.394383438,107237.031768386,106697.737486296,107036.239271085,99745.2416064214,105187.788086233
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.306266735233933,-6.83795519136594,5.41353380956255
Bermuda,BMU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0
Bhutan,BTN,Gini index,SI.POV.GINI,..,..,..,..,37.4,..,..,..,..
Bhutan,BTN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.7226979126826,13.6986506986787,13.2620386193551,12.9794732034214,12.5415621434496,16.6854549283115,15.6412080939078,12.9842437899039,..
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2436.86145145632,2551.48482296427,2695.63877250025,2889.49586833102,2998.4752634982,3065.85564992774,3219.64367070669,2878.43770450338,2976.90648315463
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.11997263298215,5.77649568013724,6.64223210535566,8.1270335383894,4.65183467529606,3.05512983672538,5.75516999309463,-10.0096992600585,4.08761879846328
Bhutan,BTN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.47642434931993,3.4188576402575,4.0282954127605,4.43640193256866,3.36403341231926,1.98850743903733,2.1900698281611,2.79203234949683,2.73325446048629
Bolivia,BOL,Gini index,SI.POV.GINI,47.6,47.8,46.7,45.2,44.6,42.6,41.6,43.6,40.9
Bolivia,BOL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2777.72052916476,2882.80689276903,2975.64881137847,3054.89254678859,3135.03164388911,3219.20088567555,3242.94884340563,2920.19744316688,3061.7386096362
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.79601142810841,5.46056950635136,4.85718730035796,4.26392083751466,4.1952063010676,4.22362351118875,2.21670577750376,-8.73788443399144,6.1058042252093
Bolivia,BOL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.9598682861297,10.5328802221264,4.11807754841214,2.97275312620724,5.01456692473101,5.37166725772886,4.09529358747088,2.7203797976672,9.46769419569564
Bosnia and Herzegovina,BIH,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.751544642443,19.777901772831,19.9342159770549,19.951491172602,20.2593373449807,20.4407478263977,20.1013533136509,19.0093054070507,19.3494386183883
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4297.47400109552,4403.65393795403,4599.90102879933,4803.86129548034,5015.22423408221,5263.84826619226,5476.35576227301,5373.16875734591,5862.45830047874
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.3498566632458,1.15385109200403,3.08916270943587,3.14980730946617,3.17143490713458,3.74007310096745,2.83100130837011,-3.1192905153581,7.54559112979621
Bosnia and Herzegovina,BIH,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.76161048085692,1.23632273750299,1.0186279504412,1.04695668588363,1.28162139967933,1.05259180342277,0.800756928062343,0.7812488464624,0.813398711441269
Botswana,BWA,Gini index,SI.POV.GINI,..,..,53.3,..,..,..,..,..,..
Botswana,BWA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.7403906303594,27.0928299660417,26.3110988512498,21.6300553227647,23.9334963141963,21.740494569157,21.1363708925729,22.3198122041866,23.6632296734934
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6067.84615452117,6291.24410880899,5869.73294292043,6166.08517932784,6287.59798627756,6418.57188730836,6485.45726726932,5810.94830990799,6366.59221292196
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.1028237779771,5.69696453982205,-4.85099181652298,7.20181902928654,4.11305614345601,4.18983407399507,3.03259874052561,-8.72640862600439,11.3700218626674
Botswana,BWA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.42514080375562,0.927757760163875,0.804774555171728,0.762292638118151,0.880112468848718,0.869694754311434,0.656053805525875,0.675042393475679,1.03853443914101
Brazil,BRA,Gini index,SI.POV.GINI,52.7,52,51.9,53.3,53.3,53.9,53.5,48.9,52.9
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.1253057430265,13.4900745188201,13.6296293654077,13.7104309816062,13.605228515206,13.9401079935106,13.7376948362641,12.961219568986,14.6784811132123
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9216.14336043625,9183.4707680256,8783.22598387817,8426.85335245502,8470.95078857257,8553.87618653936,8592.22153753537,8204.20272600881,8537.93922013226
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.87867633397198,4.61942162067312
Brazil,BRA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.78686028400519,3.28623279487755,2.35832735012319,2.43013532231265,2.73375767842298,3.61759120230309,3.21717303299592,3.22987656043381,7.94111199933246
British Virgin Islands,VGB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32342.1477618547,31155.993369534,30681.6794391894,29601.3333300451,29696.1184093173,29438.1006980189,30313.6563877064,30402.0870578242,29673.4033162602
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.12602851740175,-2.50835256644561,-0.392383749502031,-2.47791771833224,1.32860255161715,0.0522377907767719,3.86910986506845,1.1335733495246,-1.5907624796029
Brunei Darussalam,BRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,21.4732323194006,22.0986474634681,18.8982989274798,15.6737709259074,17.1505902720615,22.5076667399112,20.8493177212138,13.7524545777569,24.2800139399884
Bulgaria,BGR,Gini index,SI.POV.GINI,36.6,37.4,38.6,40.6,40.4,41.3,40.3,40.5,..
Bulgaria,BGR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.6890596535923,19.5660131982178,20.0714466239333,20.3242794923867,20.5117038349021,19.9038514116676,20.4736245713875,20.2679594626726,20.621252086056
